costat,curcd,datafmt,indfmt,consol,gvkey,datadate,conm,tic,naics,dlc,dltt,prc,ni,oiadp,revt,sale,csho,emp
A,USD,STD,FS,C,030990,2016-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,11058.0000,49402.0000,0.0000,,,27495.0000,,,47.3000
A,USD,STD,INDL,C,030990,2016-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,11058.0000,49402.0000,,3751.0000,6426.0000,27495.0000,27495.0000,480.2190,47.3000
A,USD,STD,FS,C,030990,2017-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,13137.0000,47144.0000,0.0000,,,29999.0000,,,49.3000
A,USD,STD,INDL,C,030990,2017-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,13137.0000,47144.0000,,1982.0000,7083.0000,30089.0000,30089.0000,485.5250,49.3000
A,USD,STD,FS,C,030990,2018-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,21571.0000,37334.0000,0.0000,,,31831.0000,,,47.6000
A,USD,STD,INDL,C,030990,2018-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,21571.0000,37334.0000,,6015.0000,8425.0000,31831.0000,31831.0000,467.7170,47.6000
A,USD,STD,FS,C,030990,2019-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,17167.0000,40286.0000,0.0000,,,33907.0000,,,51.9000
A,USD,STD,INDL,C,030990,2019-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,17167.0000,40286.0000,,5546.0000,9116.0000,33907.0000,33907.0000,456.5620,51.9000
A,USD,STD,FS,C,030990,2020-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,6897.0000,35330.0000,0.0000,,,31607.0000,,,51.9850
A,USD,STD,INDL,C,030990,2020-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,6897.0000,35330.0000,,2714.0000,4462.0000,31607.0000,31607.0000,458.9720,51.9850
A,USD,STD,FS,C,030990,2021-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,8839.0000,35732.0000,0.0000,,,32033.0000,,,50.7670
A,USD,STD,INDL,C,030990,2021-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,8839.0000,35732.0000,,12390.0000,16551.0000,32033.0000,32033.0000,413.8590,50.7670
A,USD,STD,FS,C,030990,2022-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,6227.0000,43946.0000,0.0000,,,38373.0000,,,55.9430
A,USD,STD,INDL,C,030990,2022-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,6227.0000,43946.0000,,7360.0000,10723.0000,38373.0000,38373.0000,381.3190,55.9430
A,USD,STD,FS,C,030990,2023-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,7658.0000,43510.0000,0.0000,,,49484.0000,,,51.9870
A,USD,STD,INDL,C,030990,2023-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,7658.0000,43510.0000,,4887.0000,9542.0000,49484.0000,49484.0000,380.3900,51.9870
A,USD,STD,FS,C,030990,2024-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,10070.0000,36746.0000,0.0000,,,53965.0000,,,52.6000
A,USD,STD,INDL,C,030990,2024-12-31,CAPITAL ONE FINANCIAL CORP,COF,522210,10070.0000,36746.0000,,4750.0000,10446.0000,53965.0000,53965.0000,381.2300,52.6000
A,USD,STD,FS,C,031521,2015-09-30,STONEX GROUP INC,SNEX,523160,1045.3000,49.1000,0.0000,,,34693.2000,,,1.2310
A,USD,STD,INDL,C,031521,2015-09-30,STONEX GROUP INC,SNEX,523160,1613.6000,49.1000,,55.7000,97.0000,34693.2000,34693.2000,18.8130,1.2310
A,USD,STD,FS,C,031521,2016-09-30,STONEX GROUP INC,SNEX,523160,1392.6000,2.8000,0.0000,,,14754.9000,,,1.4640
A,USD,STD,INDL,C,031521,2016-09-30,STONEX GROUP INC,SNEX,523160,2232.0000,2.8000,,54.7000,95.2000,14754.9000,14754.9000,18.4350,1.4640
A,USD,STD,FS,C,031521,2017-09-30,STONEX GROUP INC,SNEX,523160,1732.4000,2.0000,0.0000,,,29423.6000,,,1.6070
A,USD,STD,INDL,C,031521,2017-09-30,STONEX GROUP INC,SNEX,523160,2338.9000,2.0000,,6.4000,104.4000,29423.6000,29423.6000,18.7330,1.6070
A,USD,STD,FS,C,031521,2018-09-30,STONEX GROUP INC,SNEX,523160,2441.4000,128.4000,0.0000,,,27622.7000,,,1.7010
A,USD,STD,INDL,C,031521,2018-09-30,STONEX GROUP INC,SNEX,523160,3030.0000,128.4000,,55.5000,180.2000,27622.7000,27622.7000,18.9080,1.7010
A,USD,STD,FS,C,031521,2019-09-30,STONEX GROUP INC,SNEX,523160,4371.3000,232.2000,0.0000,,,32897.0000,,,2.0120
A,USD,STD,INDL,C,031521,2019-09-30,STONEX GROUP INC,SNEX,523160,3626.2000,232.2000,,85.1000,250.2000,32897.0000,32897.0000,19.0750,2.0120
A,USD,STD,FS,C,031521,2020-09-30,STONEX GROUP INC,SNEX,523160,4597.4000,902.3000,0.0000,,,54139.6000,,,2.9500
A,USD,STD,INDL,C,031521,2020-09-30,STONEX GROUP INC,SNEX,523160,3841.5000,902.3000,,169.6000,240.2000,54139.6000,54139.6000,19.3770,2.9500
A,USD,STD,FS,C,031521,2021-09-30,STONEX GROUP INC,SNEX,523160,6494.5000,902.2000,0.0000,,,42534.2000,,,3.2420
A,USD,STD,INDL,C,031521,2021-09-30,STONEX GROUP INC,SNEX,523160,6497.2000,517.1000,,116.3000,250.4000,42534.2000,42534.2000,19.8240,3.2420
A,USD,STD,FS,C,031521,2022-09-30,STONEX GROUP INC,SNEX,523160,4460.1000,892.2000,0.0000,,,66036.0000,,,3.6150
A,USD,STD,INDL,C,031521,2022-09-30,STONEX GROUP INC,SNEX,523160,5740.2000,892.2000,,207.1000,451.0000,66036.0000,66036.0000,20.3040,3.6150
A,USD,STD,FS,C,031521,2023-09-30,STONEX GROUP INC,SNEX,523160,5746.9000,729.4000,0.0000,,,60856.1000,,,4.1370
A,USD,STD,INDL,C,031521,2023-09-30,STONEX GROUP INC,SNEX,523160,7715.2000,729.4000,,238.5000,1008.4000,60856.1000,60856.1000,20.7970,4.1370
A,USD,STD,FS,C,031521,2024-09-30,STONEX GROUP INC,SNEX,523160,10263.2000,1011.8000,0.0000,,,99887.8000,,,4.5560
A,USD,STD,INDL,C,031521,2024-09-30,STONEX GROUP INC,SNEX,523160,11500.6000,1011.8000,,260.8000,1400.4000,99887.8000,99887.8000,31.8740,4.5560
A,USD,STD,INDL,C,031587,2015-01-31,DOLLAR TREE INC,DLTR,455219,0.0000,757.0000,,599.2000,1068.7000,8602.2000,8602.2000,205.6830,90.0000
A,USD,STD,INDL,C,031587,2016-01-31,DOLLAR TREE INC,DLTR,455219,108.0000,7238.4000,,282.4000,1245.5000,15498.4000,15498.4000,234.9680,167.8000
A,USD,STD,INDL,C,031587,2017-01-31,DOLLAR TREE INC,DLTR,455219,152.1000,6169.7000,,896.2000,1704.8000,20719.2000,20719.2000,236.1360,176.8000
A,USD,STD,INDL,C,031587,2018-01-31,DOLLAR TREE INC,DLTR,455219,915.9000,4762.1000,,1714.3000,2030.2000,22245.5000,22245.5000,237.3260,176.1000
A,USD,STD,INDL,C,031587,2019-01-31,DOLLAR TREE INC,DLTR,455219,0.0000,4265.3000,,-1590.8000,1787.5000,22823.3000,22823.3000,238.0820,182.1000
A,USD,STD,INDL,C,031587,2020-01-31,DOLLAR TREE INC,DLTR,455219,1529.3000,8501.7000,,827.0000,1599.9000,23610.8000,23610.8000,236.7270,193.1000
A,USD,STD,INDL,C,031587,2021-01-31,DOLLAR TREE INC,DLTR,455219,1348.2000,8291.7000,,1341.9000,2185.2000,25509.3000,25509.3000,233.3830,199.3270
A,USD,STD,INDL,C,031587,2022-01-31,DOLLAR TREE INC,DLTR,455219,1407.8000,8562.5000,,1327.9000,1871.9000,26321.2000,26321.2000,225.1000,210.5650
A,USD,STD,INDL,C,031587,2023-01-31,DOLLAR TREE INC,DLTR,455219,1449.6000,8676.9000,,1615.4000,2250.3000,28331.7000,28331.7000,221.2230,207.5480
A,USD,STD,INDL,C,031587,2024-01-31,DOLLAR TREE INC,DLTR,455219,1513.0000,8873.9000,,-998.4000,1788.3000,30603.8000,30603.8000,217.9070,211.8260
A,USD,STD,INDL,C,031587,2025-01-31,DOLLAR TREE INC,DLTR,455219,1960.7000,5869.9000,,-3030.1000,1559.7000,17578.5000,17578.5000,215.0780,143.2830
A,USD,STD,INDL,C,031673,2015-09-30,CENCORA INC,COR,424210,0.0000,3493.0480,,-134.8870,1302.4950,135961.8030,135961.8030,206.8920,17.5000
A,USD,STD,INDL,C,031673,2016-09-30,CENCORA INC,COR,424210,611.1490,3870.2440,,1427.9290,1682.8760,146849.6860,146849.6860,220.0510,19.0000
A,USD,STD,INDL,C,031673,2017-09-30,CENCORA INC,COR,424210,12.1210,3781.5690,,364.4840,2018.2740,153143.8260,153143.8260,217.9940,20.0000
A,USD,STD,INDL,C,031673,2018-09-30,CENCORA INC,COR,424210,151.6570,4510.8280,,1658.4050,1739.1550,167939.6350,167939.6350,213.2170,21.0000
A,USD,STD,INDL,C,031673,2019-09-30,CENCORA INC,COR,424210,139.0120,4354.3980,,855.3650,1913.9480,179589.1210,179589.1210,206.7610,22.0000
A,USD,STD,INDL,C,031673,2020-09-30,CENCORA INC,COR,424210,593.8460,4003.7680,,-3408.7160,2086.5470,189893.9260,189893.9260,204.2260,22.0000
A,USD,STD,INDL,C,031673,2021-09-30,CENCORA INC,COR,424210,475.5650,7329.8660,,1539.9320,2675.0110,213988.8430,213988.8430,208.0890,42.0000
A,USD,STD,INDL,C,031673,2022-09-30,CENCORA INC,COR,424210,1228.6570,5496.6480,,1698.8200,2791.7080,238587.0060,238587.0060,206.2040,44.0000
A,USD,STD,INDL,C,031673,2023-09-30,CENCORA INC,COR,424210,823.8060,5070.3600,,1745.2930,2533.4800,262173.4110,262173.4110,200.8150,46.0000
A,USD,STD,INDL,C,031673,2024-09-30,CENCORA INC,COR,424210,781.0980,4841.7230,,1509.1200,3040.1320,293958.5990,293958.5990,194.9440,46.0000
A,USD,STD,INDL,C,034443,2015-12-31,DOW INC,DOW,325211,,,,,,,,,
A,USD,STD,INDL,C,034443,2016-12-31,DOW INC,DOW,325211,907.0000,20456.0000,,4318.0000,5751.0000,48158.0000,48158.0000,1211.1330,
A,USD,STD,INDL,C,034443,2017-12-31,DOW INC,DOW,325211,1236.0000,19765.0000,,466.0000,5999.0000,55508.0000,55508.0000,,
A,USD,STD,INDL,C,034443,2018-12-31,DOW INC,DOW,325211,645.0000,19254.0000,,4499.0000,7569.0000,60278.0000,60278.0000,,
A,USD,STD,INDL,C,034443,2019-12-31,DOW INC,DOW,325211,1442.0000,17714.0000,,-1359.0000,3556.0000,42951.0000,42951.0000,741.4990,36.5000
A,USD,STD,INDL,C,034443,2020-12-31,DOW INC,DOW,325211,1032.0000,18012.0000,,1225.0000,2555.0000,38542.0000,38542.0000,743.1900,35.7000
A,USD,STD,INDL,C,034443,2021-12-31,DOW INC,DOW,325211,706.0000,15429.0000,,6311.0000,8119.0000,54968.0000,54968.0000,735.2150,35.7000
A,USD,STD,INDL,C,034443,2022-12-31,DOW INC,DOW,325211,1011.0000,15695.0000,,4582.0000,5972.0000,56902.0000,56902.0000,704.8800,37.8000
A,USD,STD,INDL,C,034443,2023-12-31,DOW INC,DOW,325211,508.0000,15939.0000,,589.0000,2588.0000,44622.0000,44622.0000,702.2930,35.9000
A,USD,STD,INDL,C,034443,2024-12-31,DOW INC,DOW,325211,950.0000,16695.0000,,1116.0000,2210.0000,42964.0000,42964.0000,703.6130,36.0000
A,USD,STD,FS,C,062689,2014-12-31,TRAVELERS COS INC,TRV,524126,500.0000,5849.0000,0.0000,,,27201.0000,,,30.2000
A,USD,STD,INDL,C,062689,2014-12-31,TRAVELERS COS INC,TRV,524126,500.0000,5849.0000,,3692.0000,4972.0000,26676.0000,26676.0000,322.2000,30.2000
A,USD,STD,FS,C,062689,2015-12-31,TRAVELERS COS INC,TRV,524126,500.0000,5844.0000,0.0000,,,26841.0000,,,30.9000
A,USD,STD,INDL,C,062689,2015-12-31,TRAVELERS COS INC,TRV,524126,500.0000,5844.0000,,3439.0000,4895.0000,26582.0000,26582.0000,295.9000,30.9000
A,USD,STD,FS,C,062689,2016-12-31,TRAVELERS COS INC,TRV,524126,550.0000,5887.0000,0.0000,,,27537.0000,,,30.9000
A,USD,STD,INDL,C,062689,2016-12-31,TRAVELERS COS INC,TRV,524126,550.0000,5887.0000,,3014.0000,4058.0000,27267.0000,27267.0000,279.6000,30.9000
A,USD,STD,FS,C,062689,2017-12-31,TRAVELERS COS INC,TRV,524126,600.0000,5971.0000,0.0000,,,28940.0000,,,30.8000
A,USD,STD,INDL,C,062689,2017-12-31,TRAVELERS COS INC,TRV,524126,600.0000,5971.0000,,2056.0000,2702.0000,28505.0000,28505.0000,271.4000,30.8000
A,USD,STD,FS,C,062689,2018-12-31,TRAVELERS COS INC,TRV,524126,600.0000,5964.0000,0.0000,,,30321.0000,,,30.4000
A,USD,STD,INDL,C,062689,2018-12-31,TRAVELERS COS INC,TRV,524126,600.0000,5964.0000,,2523.0000,2948.0000,29917.0000,29917.0000,263.6000,30.4000
A,USD,STD,FS,C,062689,2019-12-31,TRAVELERS COS INC,TRV,524126,600.0000,6338.0000,0.0000,,,31621.0000,,,30.8000
A,USD,STD,INDL,C,062689,2019-12-31,TRAVELERS COS INC,TRV,524126,600.0000,6338.0000,,2622.0000,3231.0000,31330.0000,31330.0000,255.5000,30.8000
A,USD,STD,FS,C,062689,2020-12-31,TRAVELERS COS INC,TRV,524126,100.0000,6812.0000,0.0000,,,32018.0000,,,30.6000
A,USD,STD,INDL,C,062689,2020-12-31,TRAVELERS COS INC,TRV,524126,100.0000,6812.0000,,2697.0000,3532.0000,31851.0000,31851.0000,252.4000,30.6000
A,USD,STD,FS,C,062689,2021-12-31,TRAVELERS COS INC,TRV,524126,100.0000,7521.0000,0.0000,,,34856.0000,,,30.8000
A,USD,STD,INDL,C,062689,2021-12-31,TRAVELERS COS INC,TRV,524126,100.0000,7521.0000,,3662.0000,3805.0000,33823.0000,33823.0000,241.2000,30.8000
A,USD,STD,FS,C,062689,2022-12-31,TRAVELERS COS INC,TRV,524126,100.0000,7470.0000,0.0000,,,36927.0000,,,32.5000
A,USD,STD,INDL,C,062689,2022-12-31,TRAVELERS COS INC,TRV,524126,100.0000,7470.0000,,2842.0000,3369.0000,36548.0000,36548.0000,232.1000,32.5000
A,USD,STD,FS,C,062689,2023-12-31,TRAVELERS COS INC,TRV,524126,100.0000,8174.0000,0.0000,,,41408.0000,,,33.3000
A,USD,STD,INDL,C,062689,2023-12-31,TRAVELERS COS INC,TRV,524126,100.0000,8174.0000,,2991.0000,3590.0000,41207.0000,41207.0000,228.2000,33.3000
A,USD,STD,FS,C,062689,2024-12-31,TRAVELERS COS INC,TRV,524126,100.0000,8208.0000,0.0000,,,46470.0000,,,34.0000
A,USD,STD,INDL,C,062689,2024-12-31,TRAVELERS COS INC,TRV,524126,100.0000,8208.0000,,4999.0000,6278.0000,46129.0000,46129.0000,226.6000,34.0000
A,USD,STD,INDL,C,063927,2015-07-31,UNITED NATURAL FOODS INC,UNFI,424490,11.6130,537.7730,,138.7340,251.5600,8194.2780,8194.2780,50.0960,8.7000
A,USD,STD,INDL,C,063927,2016-07-31,UNITED NATURAL FOODS INC,UNFI,424490,11.8540,588.2580,,125.7660,233.6610,8470.2860,8470.2860,50.3830,9.5540
A,USD,STD,INDL,C,063927,2017-07-31,UNITED NATURAL FOODS INC,UNFI,424490,12.1280,373.4750,,130.1550,232.8890,9274.4710,9274.4710,50.6220,9.7000
A,USD,STD,INDL,C,063927,2018-07-31,UNITED NATURAL FOODS INC,UNFI,424490,12.4410,347.7090,,165.6700,240.0150,10226.6830,10226.6830,50.4110,10.0000
A,USD,STD,INDL,C,063927,2019-07-31,UNITED NATURAL FOODS INC,UNFI,424490,112.1030,2927.2580,,-284.9900,143.2240,21387.0680,21387.0680,52.8860,19.0000
A,USD,STD,INDL,C,063927,2020-07-31,UNITED NATURAL FOODS INC,UNFI,424490,214.4000,3444.2870,,-274.1400,294.6260,26514.2670,26514.2670,54.6910,28.3000
A,USD,STD,INDL,C,063927,2021-07-31,UNITED NATURAL FOODS INC,UNFI,424490,255.0000,3172.0000,,149.0000,340.0000,26950.0000,26950.0000,56.4000,28.3000
A,USD,STD,INDL,C,063927,2022-07-31,UNITED NATURAL FOODS INC,UNFI,424490,183.0000,3199.0000,,248.0000,356.0000,28928.0000,28928.0000,58.3000,30.3000
A,USD,STD,INDL,C,063927,2023-07-31,UNITED NATURAL FOODS INC,UNFI,424490,198.0000,3067.0000,,24.0000,158.0000,30272.0000,30272.0000,58.5000,29.4550
A,USD,STD,INDL,C,063927,2024-07-31,UNITED NATURAL FOODS INC,UNFI,424490,192.0000,3356.0000,,-112.0000,147.0000,30980.0000,30980.0000,59.5000,28.3330
A,USD,STD,INDL,C,064768,2014-12-31,AMAZON.COM INC,AMZN,455219,3600.0000,12489.0000,,-241.0000,130.0000,88988.0000,88988.0000,465.0000,154.1000
A,USD,STD,INDL,C,064768,2015-12-31,AMAZON.COM INC,AMZN,455219,3364.0000,14183.0000,,596.0000,2176.0000,107006.0000,107006.0000,471.0000,230.8000
A,USD,STD,INDL,C,064768,2016-12-31,AMAZON.COM INC,AMZN,455219,5197.0000,15213.0000,,2371.0000,4066.0000,135987.0000,135987.0000,477.0000,341.4000
A,USD,STD,INDL,C,064768,2017-12-31,AMAZON.COM INC,AMZN,455219,6221.0000,37926.0000,,3033.0000,3954.0000,177866.0000,177866.0000,484.0000,566.0000
A,USD,STD,INDL,C,064768,2018-12-31,AMAZON.COM INC,AMZN,455219,9502.0000,39787.0000,,10073.0000,12242.0000,232887.0000,232887.0000,491.0000,647.5000
A,USD,STD,INDL,C,064768,2019-12-31,AMAZON.COM INC,AMZN,455219,14330.0000,63205.0000,,11588.0000,14177.0000,280522.0000,280522.0000,498.0000,798.0000
A,USD,STD,INDL,C,064768,2020-12-31,AMAZON.COM INC,AMZN,455219,16951.0000,87789.0000,,21331.0000,22315.0000,386064.0000,386064.0000,503.0000,1298.0000
A,USD,STD,INDL,C,064768,2021-12-31,AMAZON.COM INC,AMZN,455219,17162.0000,122595.0000,,33364.0000,24429.0000,469822.0000,469822.0000,509.0000,1608.0000
A,USD,STD,INDL,C,064768,2022-12-31,AMAZON.COM INC,AMZN,455219,23120.0000,146818.0000,,-2722.0000,12907.0000,513983.0000,513983.0000,10242.0000,1541.0000
A,USD,STD,INDL,C,064768,2023-12-31,AMAZON.COM INC,AMZN,455219,19561.0000,142211.0000,,30425.0000,36913.0000,574785.0000,574785.0000,10383.0000,1525.0000
A,USD,STD,INDL,C,064768,2024-12-31,AMAZON.COM INC,AMZN,455219,17401.0000,138000.0000,,59248.0000,69438.0000,637959.0000,637959.0000,10593.0000,1556.0000
A,USD,STD,INDL,C,112876,2014-12-31,ENTERPRISE PRODCT PARTNRS LP,EPD,211120,2206.4000,19157.4000,,2787.4000,3439.8000,47951.2000,47951.2000,1937.3250,0.0000
A,USD,STD,INDL,C,112876,2015-12-31,ENTERPRISE PRODCT PARTNRS LP,EPD,211120,1863.9000,20826.7000,,2521.2000,3233.7000,27027.9000,27027.9000,2012.5530,0.0000
A,USD,STD,INDL,C,112876,2016-12-31,ENTERPRISE PRODCT PARTNRS LP,EPD,211120,2576.8000,21120.9000,,2513.1000,3225.8000,23022.3000,23022.3000,2117.5880,0.0000
A,USD,STD,INDL,C,112876,2017-12-31,ENTERPRISE PRODCT PARTNRS LP,EPD,211120,2855.0000,21713.7000,,2799.3000,3485.5000,29241.5000,29241.5000,2161.0890,0.0000
A,USD,STD,INDL,C,112876,2018-12-31,ENTERPRISE PRODCT PARTNRS LP,EPD,211120,1500.1000,24678.1000,,4172.4000,4928.6000,36534.2000,36534.2000,2184.8690,0.0000
A,USD,STD,INDL,C,112876,2019-12-31,ENTERPRISE PRODCT PARTNRS LP,EPD,211120,2022.3000,25814.8000,,4591.3000,5592.1000,32789.2000,32789.2000,2189.2260,0.0000
A,USD,STD,INDL,C,112876,2020-12-31,ENTERPRISE PRODCT PARTNRS LP,EPD,211120,1352.8000,28861.5000,,3775.6000,4905.3000,27199.7000,27199.7000,2182.3090,0.0000
A,USD,STD,INDL,C,112876,2021-12-31,ENTERPRISE PRODCT PARTNRS LP,EPD,211120,1436.1000,28474.1000,,4637.7000,5520.3000,40806.9000,40806.9000,2176.3800,0.0000
A,USD,STD,INDL,C,112876,2022-12-31,ENTERPRISE PRODCT PARTNRS LP,EPD,211120,1804.0000,26892.0000,,5490.0000,6443.0000,58186.0000,58186.0000,2170.8060,0.0000
A,USD,STD,INDL,C,112876,2023-12-31,ENTERPRISE PRODCT PARTNRS LP,EPD,211120,1375.0000,27771.0000,,5532.0000,6467.0000,49715.0000,49715.0000,2168.2450,0.0000
A,USD,STD,INDL,C,112876,2024-12-31,ENTERPRISE PRODCT PARTNRS LP,EPD,211120,1256.0000,31115.0000,,5901.0000,6930.0000,56219.0000,56219.0000,2165.7000,0.0000
A,USD,STD,FS,C,114628,2014-12-31,GOLDMAN SACHS GROUP INC,GS,523150,148315.0000,174820.0000,0.0000,,,39796.0000,,,34.0000
A,USD,STD,INDL,C,114628,2014-12-31,GOLDMAN SACHS GROUP INC,GS,523150,280398.0000,174820.0000,,8477.0000,17314.0000,39796.0000,39796.0000,451.5000,34.0000
A,USD,STD,FS,C,114628,2015-12-31,GOLDMAN SACHS GROUP INC,GS,523150,143089.0000,185942.0000,0.0000,,,39174.0000,,,36.8000
A,USD,STD,INDL,C,114628,2015-12-31,GOLDMAN SACHS GROUP INC,GS,523150,258337.0000,185942.0000,,6083.0000,17094.0000,39174.0000,39174.0000,441.6000,36.8000
A,USD,STD,FS,C,114628,2016-12-31,GOLDMAN SACHS GROUP INC,GS,523150,124199.0000,197491.0000,0.0000,,,37712.0000,,,34.4000
A,USD,STD,INDL,C,114628,2016-12-31,GOLDMAN SACHS GROUP INC,GS,523150,241342.0000,197491.0000,,7398.0000,16598.0000,37894.0000,37894.0000,414.8000,34.4000
A,USD,STD,FS,C,114628,2017-12-31,GOLDMAN SACHS GROUP INC,GS,523150,146536.0000,227579.0000,0.0000,,,42254.0000,,,36.6000
A,USD,STD,INDL,C,114628,2017-12-31,GOLDMAN SACHS GROUP INC,GS,523150,258466.0000,227579.0000,,4286.0000,19933.0000,42911.0000,42911.0000,388.9000,36.6000
A,USD,STD,FS,C,114628,2018-12-31,GOLDMAN SACHS GROUP INC,GS,523150,128780.0000,236027.0000,0.0000,,,52368.0000,,,36.6000
A,USD,STD,INDL,C,114628,2018-12-31,GOLDMAN SACHS GROUP INC,GS,523150,237677.0000,236027.0000,,10459.0000,25627.0000,52368.0000,52368.0000,380.9000,36.6000
A,USD,STD,FS,C,114628,2019-12-31,GOLDMAN SACHS GROUP INC,GS,523150,173367.0000,221414.0000,0.0000,,,53922.0000,,,38.3000
A,USD,STD,INDL,C,114628,2019-12-31,GOLDMAN SACHS GROUP INC,GS,523150,238400.0000,221414.0000,,8466.0000,24391.0000,53922.0000,53922.0000,361.8000,38.3000
A,USD,STD,FS,C,114628,2020-12-31,GOLDMAN SACHS GROUP INC,GS,523150,192659.0000,228301.0000,0.0000,,,53498.0000,,,40.5000
A,USD,STD,INDL,C,114628,2020-12-31,GOLDMAN SACHS GROUP INC,GS,523150,287795.0000,228301.0000,,9459.0000,19031.0000,53498.0000,53498.0000,358.8000,40.5000
A,USD,STD,FS,C,114628,2021-12-31,GOLDMAN SACHS GROUP INC,GS,523150,222008.0000,265754.0000,0.0000,,,64989.0000,,,43.9000
A,USD,STD,INDL,C,114628,2021-12-31,GOLDMAN SACHS GROUP INC,GS,523150,351479.0000,265754.0000,,21635.0000,31391.0000,64989.0000,64989.0000,348.9000,43.9000
A,USD,STD,FS,C,114628,2022-12-31,GOLDMAN SACHS GROUP INC,GS,523150,178149.0000,256399.0000,0.0000,,,68711.0000,,,48.5000
A,USD,STD,INDL,C,114628,2022-12-31,GOLDMAN SACHS GROUP INC,GS,523150,314738.0000,256399.0000,,11261.0000,29009.0000,68711.0000,68711.0000,350.8000,48.5000
A,USD,STD,FS,C,114628,2023-12-31,GOLDMAN SACHS GROUP INC,GS,523150,333036.0000,250099.0000,0.0000,,,108418.0000,,,45.3000
A,USD,STD,INDL,C,114628,2023-12-31,GOLDMAN SACHS GROUP INC,GS,523150,476637.0000,250099.0000,,8516.0000,59010.0000,108418.0000,108418.0000,337.1000,45.3000
A,USD,STD,FS,C,114628,2024-12-31,GOLDMAN SACHS GROUP INC,GS,523150,365004.0000,251931.0000,0.0000,,,126853.0000,,,46.5000
A,USD,STD,INDL,C,114628,2024-12-31,GOLDMAN SACHS GROUP INC,GS,523150,492579.0000,251931.0000,,14276.0000,71841.0000,126853.0000,126853.0000,322.9000,46.5000
A,USD,STD,INDL,C,126136,2014-12-31,CHARTER COMMUNICATIONS INC,CHTR,516210,0.0000,21023.0000,,-183.0000,1033.0000,9108.0000,9108.0000,112.0000,23.2000
A,USD,STD,INDL,C,126136,2015-12-31,CHARTER COMMUNICATIONS INC,CHTR,516210,0.0000,35723.0000,,-271.0000,1275.0000,9754.0000,9754.0000,112.4390,23.8000
A,USD,STD,INDL,C,126136,2016-12-31,CHARTER COMMUNICATIONS INC,CHTR,516210,2028.0000,59719.0000,,3522.0000,3597.0000,29003.0000,29003.0000,268.8980,91.5000
A,USD,STD,INDL,C,126136,2017-12-31,CHARTER COMMUNICATIONS INC,CHTR,516210,2045.0000,68186.0000,,9895.0000,4576.0000,41581.0000,41581.0000,238.5060,94.8000
A,USD,STD,INDL,C,126136,2018-12-31,CHARTER COMMUNICATIONS INC,CHTR,516210,3290.0000,69537.0000,,1230.0000,5456.0000,43634.0000,43634.0000,225.3540,98.0000
A,USD,STD,INDL,C,126136,2019-12-31,CHARTER COMMUNICATIONS INC,CHTR,516210,3718.0000,76615.0000,,1668.0000,6614.0000,45764.0000,45764.0000,209.9760,95.1000
A,USD,STD,INDL,C,126136,2020-12-31,CHARTER COMMUNICATIONS INC,CHTR,516210,1243.0000,82854.0000,,3222.0000,8620.0000,48417.0000,48417.0000,193.7310,96.1000
A,USD,STD,INDL,C,126136,2021-12-31,CHARTER COMMUNICATIONS INC,CHTR,516210,3266.0000,89746.0000,,4654.0000,10855.0000,51682.0000,51682.0000,172.7410,93.7000
A,USD,STD,INDL,C,126136,2022-12-31,CHARTER COMMUNICATIONS INC,CHTR,516210,1805.0000,97176.0000,,5055.0000,12243.0000,54022.0000,54022.0000,152.6510,101.7000
A,USD,STD,INDL,C,126136,2023-12-31,CHARTER COMMUNICATIONS INC,CHTR,516210,2715.0000,96905.0000,,4557.0000,12506.0000,54607.0000,54607.0000,145.2250,101.1000
A,USD,STD,INDL,C,126136,2024-12-31,CHARTER COMMUNICATIONS INC,CHTR,516210,2835.0000,94341.0000,,5083.0000,13245.0000,55085.0000,55085.0000,141.9460,94.5000
I,USD,STD,INDL,C,127774,2014-12-31,NEW YORK LIFE INSURANCE,9845B,524113,649.0000,5989.0000,,2226.0000,4681.0000,26998.0000,26998.0000,,
I,USD,STD,INDL,C,127774,2015-12-31,NEW YORK LIFE INSURANCE,9845B,524113,746.0000,6251.0000,,1486.0000,3629.0000,25361.0000,25361.0000,,
I,USD,STD,INDL,C,127774,2016-12-31,NEW YORK LIFE INSURANCE,9845B,524113,741.0000,5352.0000,,1372.0000,3962.0000,27457.0000,27457.0000,,
