gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,at,emp,revt,costat,naics
011259,2017-01-31,2016,INDL,C,D,STD,WALMART INC,USD,198825.0000,2300.0000,482154.0000,A,455219
011259,2018-01-31,2017,INDL,C,D,STD,WALMART INC,USD,204522.0000,2300.0000,496785.0000,A,455219
011259,2019-01-31,2018,INDL,C,D,STD,WALMART INC,USD,219295.0000,2200.0000,511729.0000,A,455219
011259,2020-01-31,2019,INDL,C,D,STD,WALMART INC,USD,236495.0000,2200.0000,521426.0000,A,455219
011259,2021-01-31,2020,INDL,C,D,STD,WALMART INC,USD,252496.0000,2300.0000,556933.0000,A,455219
011259,2022-01-31,2021,INDL,C,D,STD,WALMART INC,USD,244860.0000,2300.0000,569962.0000,A,455219
011259,2023-01-31,2022,INDL,C,D,STD,WALMART INC,USD,243197.0000,2100.0000,608481.0000,A,455219
011259,2024-01-31,2023,INDL,C,D,STD,WALMART INC,USD,252399.0000,2100.0000,645737.0000,A,455219
011264,2015-08-31,2015,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,68782.0000,360.0000,103444.0000,A,456110
011264,2016-08-31,2016,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,72688.0000,360.0000,117351.0000,A,456110
011264,2017-08-31,2017,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,66009.0000,345.0000,118214.0000,A,456110
011264,2018-08-31,2018,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,68124.0000,354.0000,131537.0000,A,456110
011264,2019-08-31,2019,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,67598.0000,342.0000,136866.0000,A,456110
011264,2020-08-31,2020,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,87174.0000,331.0000,139537.0000,A,456110
011264,2021-08-31,2021,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,81285.0000,315.0000,132509.0000,A,456110
011264,2022-08-31,2022,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,90124.0000,325.0000,132703.0000,A,456110
011264,2023-08-31,2023,INDL,C,D,STD,WALGREENS BOOTS ALLIANCE INC,USD,96628.0000,331.0000,139081.0000,A,456110
011672,2015-01-31,2014,INDL,C,D,STD,TJX COS INC (THE),USD,11128.3810,198.0000,29078.4070,A,458110
011672,2016-01-31,2015,INDL,C,D,STD,TJX COS INC (THE),USD,11499.4820,216.0000,30944.9380,A,458110
011672,2017-01-31,2016,INDL,C,D,STD,TJX COS INC (THE),USD,12883.8080,235.0000,33183.7440,A,458110
011672,2018-01-31,2017,INDL,C,D,STD,TJX COS INC (THE),USD,14058.0150,249.0000,35864.6640,A,458110
011672,2019-01-31,2018,INDL,C,D,STD,TJX COS INC (THE),USD,14326.0290,270.0000,38972.9340,A,458110
011672,2020-01-31,2019,INDL,C,D,STD,TJX COS INC (THE),USD,24145.0030,286.0000,41716.9770,A,458110
011672,2021-01-31,2020,INDL,C,D,STD,TJX COS INC (THE),USD,30813.5550,320.0000,32136.9620,A,458110
011672,2022-01-31,2021,INDL,C,D,STD,TJX COS INC (THE),USD,28461.4580,340.0000,48549.9820,A,458110
011672,2023-01-31,2022,INDL,C,D,STD,TJX COS INC (THE),USD,28349.0000,329.0000,49936.0000,A,458110
011672,2024-01-31,2023,INDL,C,D,STD,TJX COS INC (THE),USD,29747.0000,349.0000,54217.0000,A,458110
011856,2015-12-31,2015,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,209947.0000,37.2000,10372.0000,A,522110
011856,2015-12-31,2015,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,209947.0000,37.2000,10372.0000,A,522110
011856,2016-12-31,2016,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,219276.0000,37.5000,11538.0000,A,522110
011856,2016-12-31,2016,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,219276.0000,37.5000,11538.0000,A,522110
011856,2017-12-31,2017,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,221642.0000,36.4840,12156.0000,A,522110
011856,2017-12-31,2017,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,221642.0000,36.4840,12156.0000,A,522110
011856,2018-12-31,2018,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,225697.0000,35.8520,12996.0000,A,522110
011856,2018-12-31,2018,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,225697.0000,35.8520,12996.0000,A,522110
011856,2019-12-31,2019,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,473078.0000,59.0000,14682.0000,A,522110
011856,2019-12-31,2019,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,473078.0000,59.0000,14682.0000,A,522110
011856,2020-12-31,2020,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,509228.0000,54.9820,24433.0000,A,522110
011856,2020-12-31,2020,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,509228.0000,54.9820,24433.0000,A,522110
011856,2021-12-31,2021,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,541241.0000,52.6410,23027.0000,A,522110
011856,2021-12-31,2021,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,541241.0000,52.6410,23027.0000,A,522110
011856,2022-12-31,2022,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,555255.0000,55.1260,25282.0000,A,522110
011856,2022-12-31,2022,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,555255.0000,55.1260,25282.0000,A,522110
011856,2023-12-31,2023,FS,C,D,STD,TRUIST FINANCIAL CORP,USD,535349.0000,50.8320,33246.0000,A,522110
011856,2023-12-31,2023,INDL,C,D,STD,TRUIST FINANCIAL CORP,USD,535349.0000,50.8320,33246.0000,A,522110
012124,2015-12-31,2015,FS,C,D,STD,MORGAN STANLEY,USD,787465.0000,56.2180,37968.0000,A,523110
012124,2015-12-31,2015,INDL,C,D,STD,MORGAN STANLEY,USD,787465.0000,56.2180,37968.0000,A,523110
012124,2016-12-31,2016,FS,C,D,STD,MORGAN STANLEY,USD,814949.0000,55.3110,37949.0000,A,523110
012124,2016-12-31,2016,INDL,C,D,STD,MORGAN STANLEY,USD,814949.0000,55.3110,37949.0000,A,523110
012124,2017-12-31,2017,FS,C,D,STD,MORGAN STANLEY,USD,851733.0000,57.6330,43642.0000,A,523110
012124,2017-12-31,2017,INDL,C,D,STD,MORGAN STANLEY,USD,851733.0000,57.6330,43642.0000,A,523110
012124,2018-12-31,2018,FS,C,D,STD,MORGAN STANLEY,USD,853531.0000,60.3480,50193.0000,A,523110
012124,2018-12-31,2018,INDL,C,D,STD,MORGAN STANLEY,USD,853531.0000,60.3480,50193.0000,A,523110
012124,2019-12-31,2019,FS,C,D,STD,MORGAN STANLEY,USD,895429.0000,60.4310,53823.0000,A,523110
012124,2019-12-31,2019,INDL,C,D,STD,MORGAN STANLEY,USD,895429.0000,60.4310,53823.0000,A,523110
012124,2020-12-31,2020,FS,C,D,STD,MORGAN STANLEY,USD,1115862.0000,68.0970,52047.0000,A,523110
012124,2020-12-31,2020,INDL,C,D,STD,MORGAN STANLEY,USD,1115862.0000,68.0970,52047.0000,A,523110
012124,2021-12-31,2021,FS,C,D,STD,MORGAN STANLEY,USD,1188140.0000,74.8140,61121.0000,A,523110
012124,2021-12-31,2021,INDL,C,D,STD,MORGAN STANLEY,USD,1188140.0000,74.8140,61121.0000,A,523110
012124,2022-12-31,2022,FS,C,D,STD,MORGAN STANLEY,USD,1180231.0000,82.4270,65936.0000,A,523110
012124,2022-12-31,2022,INDL,C,D,STD,MORGAN STANLEY,USD,1180231.0000,82.4270,65936.0000,A,523110
012124,2023-12-31,2023,FS,C,D,STD,MORGAN STANLEY,USD,1193693.0000,80.0060,96194.0000,A,523110
012124,2023-12-31,2023,INDL,C,D,STD,MORGAN STANLEY,USD,1193693.0000,80.0060,96194.0000,A,523110
012141,2015-06-30,2015,INDL,C,D,STD,MICROSOFT CORP,USD,176223.0000,118.0000,93580.0000,A,513210
012141,2016-06-30,2016,INDL,C,D,STD,MICROSOFT CORP,USD,193694.0000,114.0000,85320.0000,A,513210
012141,2017-06-30,2017,INDL,C,D,STD,MICROSOFT CORP,USD,241086.0000,124.0000,89950.0000,A,513210
012141,2018-06-30,2018,INDL,C,D,STD,MICROSOFT CORP,USD,258848.0000,131.0000,110360.0000,A,513210
012141,2019-06-30,2019,INDL,C,D,STD,MICROSOFT CORP,USD,286556.0000,144.0000,125843.0000,A,513210
012141,2020-06-30,2020,INDL,C,D,STD,MICROSOFT CORP,USD,301311.0000,163.0000,143015.0000,A,513210
012141,2021-06-30,2021,INDL,C,D,STD,MICROSOFT CORP,USD,333779.0000,181.0000,168088.0000,A,513210
012141,2022-06-30,2022,INDL,C,D,STD,MICROSOFT CORP,USD,364840.0000,221.0000,198270.0000,A,513210
012141,2023-06-30,2023,INDL,C,D,STD,MICROSOFT CORP,USD,411976.0000,221.0000,211915.0000,A,513210
012142,2015-05-31,2014,INDL,C,D,STD,ORACLE CORP,USD,110903.0000,132.0000,38226.0000,A,519290
012142,2016-05-31,2015,INDL,C,D,STD,ORACLE CORP,USD,112180.0000,136.0000,37047.0000,A,519290
012142,2017-05-31,2016,INDL,C,D,STD,ORACLE CORP,USD,134991.0000,138.0000,37728.0000,A,519290
012142,2018-05-31,2017,INDL,C,D,STD,ORACLE CORP,USD,137264.0000,137.0000,39831.0000,A,519290
012142,2019-05-31,2018,INDL,C,D,STD,ORACLE CORP,USD,108709.0000,136.0000,39506.0000,A,519290
012142,2020-05-31,2019,INDL,C,D,STD,ORACLE CORP,USD,115438.0000,135.0000,39068.0000,A,519290
012142,2021-05-31,2020,INDL,C,D,STD,ORACLE CORP,USD,131107.0000,132.0000,40479.0000,A,519290
012142,2022-05-31,2021,INDL,C,D,STD,ORACLE CORP,USD,109297.0000,143.0000,42440.0000,A,519290
012142,2023-05-31,2022,INDL,C,D,STD,ORACLE CORP,USD,134384.0000,164.0000,49954.0000,A,519290
012384,2015-12-31,2015,INDL,C,D,STD,SHELL PLC,USD,340157.0000,93.0000,264960.0000,A,324110
012384,2016-12-31,2016,INDL,C,D,STD,SHELL PLC,USD,411275.0000,92.0000,233591.0000,A,324110
012384,2017-12-31,2017,INDL,C,D,STD,SHELL PLC,USD,407097.0000,86.0000,305179.0000,A,324110
012384,2018-12-31,2018,INDL,C,D,STD,SHELL PLC,USD,399194.0000,82.0000,388379.0000,A,324110
012384,2019-12-31,2019,INDL,C,D,STD,SHELL PLC,USD,404336.0000,83.0000,344877.0000,A,324110
012384,2020-12-31,2020,INDL,C,D,STD,SHELL PLC,USD,379268.0000,87.0000,180543.0000,A,324110
012384,2021-12-31,2021,INDL,C,D,STD,SHELL PLC,USD,404379.0000,82.0000,261504.0000,A,324110
012384,2022-12-31,2022,INDL,C,D,STD,SHELL PLC,USD,443024.0000,93.0000,381782.0000,A,324110
012384,2023-12-31,2023,INDL,C,D,STD,SHELL PLC,USD,406269.0000,103.0000,316620.0000,A,324110
013341,2015-12-31,2015,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,29819.3000,28.5800,20859.1000,A,524126
013341,2015-12-31,2015,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,29819.3000,28.5800,20833.9000,A,524126
013341,2016-12-31,2016,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,33427.5000,31.7210,23442.7000,A,524126
013341,2016-12-31,2016,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,33427.5000,31.7210,23417.4000,A,524126
013341,2017-12-31,2017,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,38701.2000,33.6560,26841.6000,A,524126
013341,2017-12-31,2017,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,38701.2000,33.6560,26814.9000,A,524126
013341,2018-12-31,2018,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,46575.0000,37.3460,31980.8000,A,524126
013341,2018-12-31,2018,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,46575.0000,37.3460,31954.7000,A,524126
013341,2019-12-31,2019,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,54895.3000,41.5710,39022.3000,A,524126
013341,2019-12-31,2019,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,54895.3000,41.5710,38997.7000,A,524126
013341,2020-12-31,2020,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,64098.3000,43.3260,42658.1000,A,524126
013341,2020-12-31,2020,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,64098.3000,43.3260,42638.1000,A,524126
013341,2021-12-31,2021,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,71132.3000,49.0770,47702.0000,A,524126
013341,2021-12-31,2021,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,71132.3000,49.0770,47676.5000,A,524126
013341,2022-12-31,2022,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,75465.0000,55.0630,49610.7000,A,524126
013341,2022-12-31,2022,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,75465.0000,55.0630,49586.4000,A,524126
013341,2023-12-31,2023,FS,C,D,STD,PROGRESSIVE CORP-OHIO,USD,88690.8000,61.4320,62108.5000,A,524126
013341,2023-12-31,2023,INDL,C,D,STD,PROGRESSIVE CORP-OHIO,USD,88690.8000,61.4320,62082.3000,A,524126
013714,2015-12-31,2015,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,23765.0000,21.9000,13886.0000,A,516210
013714,2016-12-31,2016,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,24238.0000,21.2700,13166.0000,A,516210
013714,2017-12-31,2017,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,20843.0000,16.7300,13692.0000,A,516210
013714,2018-12-31,2018,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,21859.0000,16.7300,14514.0000,A,516210
013714,2019-12-31,2019,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,49519.0000,28.5700,27812.0000,A,516210
013714,2020-12-31,2020,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,52663.0000,26.3400,25285.0000,A,516210
013714,2021-12-31,2021,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,58620.0000,27.2650,28586.0000,A,516210
013714,2022-12-31,2022,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,58393.0000,30.3000,30154.0000,A,516210
013714,2023-12-31,2023,INDL,C,D,STD,PARAMOUNT GLOBAL,USD,53543.0000,26.4000,29652.0000,A,516210
014140,2015-12-31,2015,FS,C,D,STD,BANCO SANTANDER SA,USD,1455388.3340,193.8630,75754.5560,A,522110
014140,2015-12-31,2015,INDL,C,D,STD,BANCO SANTANDER SA,USD,1455388.3340,193.8630,75754.5560,A,522110
014140,2016-12-31,2016,FS,C,D,STD,BANCO SANTANDER SA,USD,1413044.7000,188.4920,71953.0330,A,522110
014140,2016-12-31,2016,INDL,C,D,STD,BANCO SANTANDER SA,USD,1413044.7000,188.4920,71953.0330,A,522110
014140,2017-12-31,2017,FS,C,D,STD,BANCO SANTANDER SA,USD,1736343.4710,202.2510,83371.3680,A,522110
014140,2017-12-31,2017,INDL,C,D,STD,BANCO SANTANDER SA,USD,1736343.4710,202.2510,83371.3680,A,522110
014140,2018-12-31,2018,FS,C,D,STD,BANCO SANTANDER SA,USD,1670715.8510,202.7130,68463.7310,A,522110
014140,2018-12-31,2018,INDL,C,D,STD,BANCO SANTANDER SA,USD,1670715.8510,202.7130,67686.3460,A,522110
014140,2019-12-31,2019,FS,C,D,STD,BANCO SANTANDER SA,USD,1708741.9560,196.4190,69291.4140,A,522110
014140,2019-12-31,2019,INDL,C,D,STD,BANCO SANTANDER SA,USD,1708741.9560,196.4190,68245.5400,A,522110
014140,2020-12-31,2020,FS,C,D,STD,BANCO SANTANDER SA,USD,1818023.4350,191.1890,58473.2750,A,522110
014140,2020-12-31,2020,INDL,C,D,STD,BANCO SANTANDER SA,USD,1818023.4350,191.1890,55950.4020,A,522110
014140,2021-12-31,2021,FS,C,D,STD,BANCO SANTANDER SA,USD,1814984.1900,197.0700,60233.9080,A,522110
014140,2021-12-31,2021,INDL,C,D,STD,BANCO SANTANDER SA,USD,1814984.1900,197.0700,59594.7310,A,522110
014140,2022-12-31,2022,FS,C,D,STD,BANCO SANTANDER SA,USD,1853903.3450,206.4620,78921.2700,A,522110
014140,2022-12-31,2022,INDL,C,D,STD,BANCO SANTANDER SA,USD,1853903.3450,206.4620,78921.2700,A,522110
014140,2023-12-31,2023,FS,C,D,STD,BANCO SANTANDER SA,USD,1986374.1610,212.7640,117689.4380,A,522110
014140,2023-12-31,2023,INDL,C,D,STD,BANCO SANTANDER SA,USD,1986374.1610,212.7640,117734.7570,A,522110
014489,2015-01-31,2014,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,,,,A,334111
014489,2016-01-31,2015,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,,,,A,334111
014489,2017-01-31,2016,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,118206.0000,138.0000,61642.0000,A,334111
014489,2018-01-31,2017,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,122281.0000,145.0000,78660.0000,A,334111
014489,2019-01-31,2018,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,111820.0000,157.0000,90621.0000,A,334111
014489,2020-01-31,2019,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,118861.0000,165.0000,92154.0000,A,334111
014489,2021-01-31,2020,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,123415.0000,158.0000,94224.0000,A,334111
014489,2022-01-31,2021,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,92735.0000,133.0000,101197.0000,A,334111
014489,2023-01-31,2022,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,89611.0000,133.0000,102301.0000,A,334111
014489,2024-01-31,2023,INDL,C,D,STD,DELL TECHNOLOGIES INC,USD,82089.0000,120.0000,88425.0000,A,334111
015247,2015-12-31,2015,INDL,C,D,STD,VALERO ENERGY CORP,USD,44343.0000,10.1030,81824.0000,A,324110
015247,2016-12-31,2016,INDL,C,D,STD,VALERO ENERGY CORP,USD,46173.0000,9.9960,70166.0000,A,324110
015247,2017-12-31,2017,INDL,C,D,STD,VALERO ENERGY CORP,USD,50158.0000,10.0150,88407.0000,A,324110
015247,2018-12-31,2018,INDL,C,D,STD,VALERO ENERGY CORP,USD,50155.0000,10.2610,111407.0000,A,324110
015247,2019-12-31,2019,INDL,C,D,STD,VALERO ENERGY CORP,USD,53864.0000,10.2220,102729.0000,A,324110
015247,2020-12-31,2020,INDL,C,D,STD,VALERO ENERGY CORP,USD,51774.0000,9.9640,60115.0000,A,324110
015247,2021-12-31,2021,INDL,C,D,STD,VALERO ENERGY CORP,USD,57888.0000,9.8130,108332.0000,A,324110
015247,2022-12-31,2022,INDL,C,D,STD,VALERO ENERGY CORP,USD,60982.0000,9.7430,171189.0000,A,324110
015247,2023-12-31,2023,INDL,C,D,STD,VALERO ENERGY CORP,USD,63056.0000,9.9080,139001.0000,A,324110
015532,2015-12-31,2015,FS,C,D,STD,BNP PARIBAS,USD,2165494.1790,189.0750,104690.5330,A,522110
015532,2015-12-31,2015,INDL,C,D,STD,BNP PARIBAS,USD,2165494.1790,189.0750,104690.5330,A,522110
015532,2016-12-31,2016,FS,C,D,STD,BNP PARIBAS,USD,2191607.1370,192.0000,98818.4250,A,522110
015532,2016-12-31,2016,INDL,C,D,STD,BNP PARIBAS,USD,2191607.1370,192.0000,98818.4250,A,522110
015532,2017-12-31,2017,FS,C,D,STD,BNP PARIBAS,USD,2356614.9540,,119681.4160,A,522110
015532,2017-12-31,2017,INDL,C,D,STD,BNP PARIBAS,USD,2356614.9540,,119681.4160,A,522110
015532,2018-12-31,2018,FS,C,D,STD,BNP PARIBAS,USD,2336548.2180,,78336.1840,A,522110
015532,2018-12-31,2018,INDL,C,D,STD,BNP PARIBAS,USD,2336548.2180,,78336.1840,A,522110
015532,2019-12-31,2019,FS,C,D,STD,BNP PARIBAS,USD,2429203.4360,,81694.8980,A,522110
015532,2019-12-31,2019,INDL,C,D,STD,BNP PARIBAS,USD,2429203.4360,,81694.8980,A,522110
015532,2020-12-31,2020,FS,C,D,STD,BNP PARIBAS,USD,2999592.2130,,83603.1620,A,522110
015532,2020-12-31,2020,INDL,C,D,STD,BNP PARIBAS,USD,2999592.2130,,83603.1620,A,522110
015532,2021-12-31,2021,FS,C,D,STD,BNP PARIBAS,USD,2996220.9190,,78246.8730,A,522110
015532,2021-12-31,2021,INDL,C,D,STD,BNP PARIBAS,USD,2996220.9190,,78246.8730,A,522110
015532,2022-12-31,2022,FS,C,D,STD,BNP PARIBAS,USD,2849668.6590,,86736.9830,A,522110
015532,2022-12-31,2022,INDL,C,D,STD,BNP PARIBAS,USD,2849668.6590,,86736.9830,A,522110
015532,2023-12-31,2023,FS,C,D,STD,BNP PARIBAS,USD,2864501.4210,,133936.9090,A,522110
015532,2023-12-31,2023,INDL,C,D,STD,BNP PARIBAS,USD,2864501.4210,,133936.9090,A,522110
015724,2015-12-31,2015,INDL,C,D,STD,ALLIANZ SE,USD,921866.1180,142.4590,116894.9630,A,524126
015724,2016-12-31,2016,INDL,C,D,STD,ALLIANZ SE,USD,932595.2570,140.2530,113576.4520,A,524126
015724,2017-12-31,2017,INDL,C,D,STD,ALLIANZ SE,USD,1083542.8600,140.5530,134210.0000,A,524126
015724,2018-12-31,2018,INDL,C,D,STD,ALLIANZ SE,USD,1027622.2950,142.4600,119835.2860,A,524126
015724,2019-12-31,2019,INDL,C,D,STD,ALLIANZ SE,USD,1134734.2930,147.2680,127716.7330,A,524126
015724,2020-12-31,2020,INDL,C,D,STD,ALLIANZ SE,USD,1277723.6250,150.2690,148125.0640,A,524126
015724,2021-12-31,2021,INDL,C,D,STD,ALLIANZ SE,USD,1295901.9080,155.4110,131362.2580,A,524126
015724,2022-12-31,2022,INDL,C,D,STD,ALLIANZ SE,USD,1091723.4040,159.2530,124700.8450,A,524126
015724,2023-12-31,2023,INDL,C,D,STD,ALLIANZ SE,USD,1086746.8290,157.8830,119682.3750,A,524126
016101,2015-12-31,2015,INDL,C,D,STD,ABBVIE INC,USD,53050.0000,28.0000,22859.0000,A,325414
016101,2016-12-31,2016,INDL,C,D,STD,ABBVIE INC,USD,66099.0000,30.0000,25638.0000,A,325414
016101,2017-12-31,2017,INDL,C,D,STD,ABBVIE INC,USD,70786.0000,29.0000,28216.0000,A,325414
016101,2018-12-31,2018,INDL,C,D,STD,ABBVIE INC,USD,59352.0000,30.0000,32753.0000,A,325414
016101,2019-12-31,2019,INDL,C,D,STD,ABBVIE INC,USD,89115.0000,30.0000,33266.0000,A,325414
016101,2020-12-31,2020,INDL,C,D,STD,ABBVIE INC,USD,150565.0000,47.0000,45784.0000,A,325414
016101,2021-12-31,2021,INDL,C,D,STD,ABBVIE INC,USD,146529.0000,50.0000,56197.0000,A,325414
016101,2022-12-31,2022,INDL,C,D,STD,ABBVIE INC,USD,138805.0000,50.0000,58054.0000,A,325414
016101,2023-12-31,2023,INDL,C,D,STD,ABBVIE INC,USD,134711.0000,50.0000,54318.0000,A,325414
016603,2015-12-31,2015,INDL,C,D,STD,NESTLE SA/AG,USD,123781.5710,335.0000,88931.8160,A,311
016603,2016-12-31,2016,INDL,C,D,STD,NESTLE SA/AG,USD,129823.8190,328.0000,88372.0470,A,311
016603,2017-12-31,2017,INDL,C,D,STD,NESTLE SA/AG,USD,133887.8620,323.0000,92545.6980,A,311
016603,2018-12-31,2018,INDL,C,D,STD,NESTLE SA/AG,USD,139243.7750,308.0000,93242.4650,A,311
016603,2019-12-31,2019,INDL,C,D,STD,NESTLE SA/AG,USD,132099.2720,291.0000,95883.9990,A,311
016603,2020-12-31,2020,INDL,C,D,STD,NESTLE SA/AG,USD,137651.7060,273.0000,93982.6820,A,311
016603,2021-12-31,2021,INDL,C,D,STD,NESTLE SA/AG,USD,152634.6260,276.0000,95951.9830,A,311
016603,2022-12-31,2022,INDL,C,D,STD,NESTLE SA/AG,USD,146199.4360,275.0000,102504.6420,A,311
016603,2023-12-31,2023,INDL,C,D,STD,NESTLE SA/AG,USD,150288.4490,270.0000,110861.9280,A,311
017828,2015-12-31,2015,INDL,C,D,STD,MERCEDES BENZ GROUP AG,USD,235820.5590,284.0150,162306.2160,A,336110
017828,2016-12-31,2016,INDL,C,D,STD,MERCEDES BENZ GROUP AG,USD,256400.9380,282.4880,161721.0070,A,336110
017828,2017-12-31,2017,INDL,C,D,STD,MERCEDES BENZ GROUP AG,USD,307288.3310,289.3210,197557.5260,A,336110
017828,2018-12-31,2018,INDL,C,D,STD,MERCEDES BENZ GROUP AG,USD,322424.9140,298.6830,191612.3500,A,336110
017828,2019-12-31,2019,INDL,C,D,STD,MERCEDES BENZ GROUP AG,USD,339390.6850,298.6550,193851.4470,A,336110
017828,2020-12-31,2020,INDL,C,D,STD,MERCEDES BENZ GROUP AG,USD,344423.3790,288.4810,186001.9080,A,336110
017828,2021-12-31,2021,INDL,C,D,STD,MERCEDES BENZ GROUP AG,USD,295512.4790,172.4250,152279.9530,A,336110
017828,2022-12-31,2022,INDL,C,D,STD,MERCEDES BENZ GROUP AG,USD,277889.0140,168.7970,160329.5050,A,336110
017828,2023-12-31,2023,INDL,C,D,STD,MERCEDES BENZ GROUP AG,USD,290730.1500,166.0560,169358.8070,A,336110
019113,2015-03-31,2014,INDL,C,D,STD,NISSAN MOTOR CO LTD,USD,142094.5230,169.7690,94825.0000,A,336110
019113,2016-03-31,2015,INDL,C,D,STD,NISSAN MOTOR CO LTD,USD,154542.2790,171.4280,108428.3850,A,336110
019113,2017-03-31,2016,INDL,C,D,STD,NISSAN MOTOR CO LTD,USD,165344.2970,156.6160,105197.3890,A,336110
019113,2018-03-31,2017,INDL,C,D,STD,NISSAN MOTOR CO LTD,USD,176524.4920,158.8340,112534.5490,A,336110
019113,2019-03-31,2018,INDL,C,D,STD,NISSAN MOTOR CO LTD,USD,171038.6590,158.1330,104453.7600,A,336110
019113,2020-03-31,2019,INDL,C,D,STD,NISSAN MOTOR CO LTD,USD,157772.5360,153.7310,91808.9450,A,336110
019113,2021-03-31,2020,INDL,C,D,STD,NISSAN MOTOR CO LTD,USD,148750.0570,147.5530,71088.8160,A,336110
019113,2022-03-31,2021,INDL,C,D,STD,NISSAN MOTOR CO LTD,USD,134816.8540,149.8540,69375.2780,A,336110
019113,2023-03-31,2022,INDL,C,D,STD,NISSAN MOTOR CO LTD,USD,132382.3340,147.1160,79711.8380,A,336110
019661,2015-03-31,2014,INDL,C,D,STD,TOYOTA MOTOR CORP,USD,397881.0000,344.1090,227030.0000,A,336110
019661,2016-03-31,2015,INDL,C,D,STD,TOYOTA MOTOR CORP,USD,421879.0000,348.8770,252652.0000,A,336110
019661,2017-03-31,2016,INDL,C,D,STD,TOYOTA MOTOR CORP,USD,437575.0000,364.4450,247708.0000,A,336110
019661,2018-03-31,2017,INDL,C,D,STD,TOYOTA MOTOR CORP,USD,473712.0000,369.1240,276644.0000,A,336110
019661,2019-03-31,2018,INDL,C,D,STD,TOYOTA MOTOR CORP,USD,468714.0000,370.8700,272776.0000,A,336110
019661,2020-03-31,2019,INDL,C,D,STD,TOYOTA MOTOR CORP,USD,489584.0000,359.5420,278153.0000,A,336110
019661,2021-03-31,2020,INDL,C,D,STD,TOYOTA MOTOR CORP,USD,562983.0000,366.2830,246059.0000,A,336110
019661,2022-03-31,2021,INDL,C,D,STD,TOYOTA MOTOR CORP,USD,557408.0000,372.8170,258406.0000,A,336110
019661,2023-03-31,2022,INDL,C,D,STD,TOYOTA MOTOR CORP,USD,558933.0000,375.2350,279487.0000,A,336110
